Unnamed: 0,CL:0000945
GSM445992,-1
GSM445991,-1
GSM445990,-1
GSM371773,-1
GSM445999,-1
GSM445998,-1
GSM726199,-1
GSM726198,-1
GSM726195,-1
GSM726194,-1
GSM726197,-1
GSM726196,-1
GSM726191,-1
GSM726190,-1
GSM726193,-1
GSM726192,-1
GSM446155,-1
GSM251198,-1
GSM251199,-1
GSM251194,-1
GSM251195,-1
GSM251196,-1
GSM251197,-1
GSM251192,-1
GSM161969,-1
GSM161968,-1
GSM161967,-1
GSM161966,-1
GSM161965,-1
GSM161964,-1
GSM161963,-1
GSM161962,-1
GSM161961,-1
GSM161960,-1
GSM461894,-1
GSM461895,-1
GSM461896,-1
GSM461897,-1
GSM461890,-1
GSM461891,-1
GSM461892,-1
GSM461893,-1
GSM158844,0
GSM158845,0
GSM158846,0
GSM158847,0
GSM158840,0
GSM158841,0
GSM158842,0
GSM158843,0
GSM97838,-1
GSM97839,-1
GSM158848,0
GSM158849,0
GSM342727,-1
GSM451816,-1
GSM429409,-1
GSM429408,-1
GSM429403,-1
GSM429402,-1
GSM429401,-1
GSM429400,-1
GSM429407,-1
GSM429406,-1
GSM429405,-1
GSM429404,-1
GSM494267,1
GSM494266,1
GSM494265,1
GSM494264,1
GSM494263,1
GSM494262,1
GSM494261,1
GSM494260,1
GSM494269,1
GSM494268,1
GSM139221,-1
GSM139220,-1
GSM139222,-1
GSM251949,0
GSM251948,0
GSM251947,0
GSM251946,0
GSM251945,0
GSM251944,0
GSM251943,0
GSM251942,0
GSM251941,0
GSM251940,0
GSM461049,0
GSM461048,-1
GSM461046,-1
GSM461045,0
GSM461044,-1
GSM461042,0
GSM461041,0
GSM461040,0
GSM523259,-1
GSM523258,-1
GSM646770,-1
GSM646771,-1
GSM466196,-1
GSM466197,-1
GSM646774,-1
GSM646775,-1
GSM646776,-1
GSM496119,-1
GSM496118,-1
GSM496117,-1
GSM496116,-1
GSM496115,-1
GSM496114,-1
GSM496113,-1
GSM646778,-1
GSM646779,-1
GSM466198,-1
GSM466199,-1
GSM550916,-1
GSM407227,0
GSM550914,-1
GSM550915,-1
GSM550912,-1
GSM550913,-1
GSM407226,0
GSM407225,0
GSM550918,-1
GSM550919,-1
GSM407223,0
GSM288230,-1
GSM407222,0
GSM407221,0
GSM258608,-1
GSM258607,-1
GSM258606,-1
GSM258605,-1
GSM258604,-1
GSM258603,-1
GSM258602,-1
GSM258601,-1
GSM258600,-1
GSM553463,0
GSM553462,0
GSM553461,0
GSM553460,0
GSM553469,0
GSM553468,0
GSM400767,0
GSM400766,0
GSM400765,0
GSM400764,0
GSM400763,0
GSM400761,0
GSM400760,0
GSM272290,-1
GSM272291,-1
GSM272292,-1
GSM272293,-1
GSM272294,-1
GSM272295,-1
GSM272296,-1
GSM272297,-1
GSM407269,0
GSM407268,0
GSM239727,-1
GSM407263,0
GSM407262,0
GSM407261,0
GSM407260,0
GSM407267,0
GSM407266,0
GSM407265,0
GSM407264,0
GSM239729,-1
GSM446087,-1
GSM262099,-1
GSM262098,-1
GSM262097,-1
GSM262096,-1
GSM262095,-1
GSM262094,-1
GSM262093,-1
GSM262092,-1
GSM262091,-1
GSM262090,-1
GSM119366,-1
GSM119367,-1
GSM119364,-1
GSM119365,-1
GSM119362,-1
GSM119363,-1
GSM119360,-1
GSM119361,-1
GSM119368,-1
GSM119369,-1
GSM721001,-1
GSM143548,-1
GSM143547,-1
GSM143546,-1
GSM261165,-1
GSM272143,-1
GSM452148,-1
GSM452149,-1
GSM261168,-1
GSM93952,-1
GSM93950,-1
GSM93954,-1
GSM312937,-1
GSM312938,-1
GSM312939,-1
GSM107847,-1
GSM107848,-1
GSM107849,-1
GSM475734,-1
GSM475736,-1
GSM475732,-1
GSM423027,-1
GSM423026,-1
GSM423025,-1
GSM423024,-1
GSM423023,-1
GSM423022,-1
GSM423021,-1
GSM423020,-1
GSM423029,-1
GSM423028,-1
GSM146199,-1
GSM146198,-1
GSM146191,-1
GSM146190,-1
GSM146193,-1
GSM146192,-1
GSM146195,-1
GSM146194,-1
GSM146197,-1
GSM146196,-1
GSM107541,-1
GSM107540,-1
GSM333440,-1
GSM333443,-1
GSM333442,-1
GSM333447,-1
GSM333446,-1
GSM538958,-1
GSM538959,-1
GSM466200,-1
GSM466201,-1
GSM466202,-1
GSM466203,-1
GSM466204,-1
GSM466205,-1
GSM466206,-1
GSM466207,-1
GSM466208,-1
GSM466209,-1
GSM726211,-1
GSM387073,0
GSM387072,0
GSM387071,0
GSM387070,0
GSM387077,0
GSM387076,0
GSM387075,0
GSM387074,0
GSM387079,0
GSM387078,0
GSM528838,-1
GSM528839,-1
GSM528836,-1
GSM528837,-1
GSM528834,-1
GSM528835,-1
GSM528832,-1
GSM528833,-1
GSM528831,-1
GSM662659,-1
GSM276074,-1
GSM276075,-1
GSM276076,-1
GSM276077,-1
GSM276070,-1
GSM276071,-1
GSM276072,-1
GSM276073,-1
GSM276078,-1
GSM276079,-1
GSM492489,-1
GSM492488,-1
GSM492481,-1
GSM492480,-1
GSM492483,-1
GSM492482,-1
GSM492485,-1
GSM492484,-1
GSM492487,-1
GSM492486,-1
GSM272315,-1
GSM272314,-1
GSM272317,-1
GSM272316,-1
GSM272311,-1
GSM272310,-1
GSM272313,-1
GSM272312,-1
GSM446019,-1
GSM446018,-1
GSM446017,-1
GSM446016,-1
GSM446015,-1
GSM446014,-1
GSM446013,-1
GSM446012,-1
GSM446011,-1
GSM446010,-1
GSM408729,-1
GSM249718,-1
GSM249717,-1
GSM249716,-1
GSM249715,-1
GSM249714,-1
GSM408727,-1
GSM408726,-1
GSM408725,-1
GSM408724,-1
GSM523342,-1
GSM523344,-1
GSM523346,-1
GSM447658,1
GSM447659,1
GSM447656,1
GSM447657,1
GSM447654,1
GSM447655,1
GSM447652,1
GSM447653,1
GSM447650,1
GSM447651,1
GSM443797,-1
GSM443796,-1
GSM443799,-1
GSM443798,-1
GSM578943,-1
GSM578942,-1
GSM578941,-1
GSM578947,-1
GSM578946,-1
GSM578945,-1
GSM578944,-1
GSM261249,-1
GSM261248,-1
GSM261247,-1
GSM261246,-1
GSM261245,-1
GSM261244,-1
GSM261243,-1
GSM261242,-1
GSM261241,-1
GSM261240,-1
GSM439796,-1
GSM439797,-1
GSM439794,-1
GSM439795,-1
GSM439792,-1
GSM439793,-1
GSM439790,-1
GSM439791,-1
GSM439798,-1
GSM439799,-1
GSM479989,-1
GSM479988,-1
GSM479987,-1
GSM479986,-1
GSM479985,-1
GSM479984,-1
GSM479983,-1
GSM523340,-1
GSM491210,-1
GSM491213,-1
GSM491212,-1
GSM491219,-1
GSM491218,-1
GSM493983,1
GSM493982,1
GSM493981,1
GSM493980,1
GSM410769,-1
GSM559061,-1
GSM559060,-1
GSM559063,-1
GSM559062,-1
GSM559065,-1
GSM559064,-1
GSM559067,-1
GSM559066,-1
GSM559069,-1
GSM559068,-1
GSM410767,-1
GSM257694,-1
GSM366058,-1
GSM366059,-1
GSM366057,-1
GSM136133,-1
GSM575700,-1
GSM575701,-1
GSM320621,-1
GSM320620,-1
GSM320623,-1
GSM320622,-1
GSM320625,-1
GSM320624,-1
GSM320627,-1
GSM320626,-1
GSM320629,-1
GSM320628,-1
GSM452159,-1
GSM452158,-1
GSM272157,-1
GSM272156,-1
GSM272155,-1
GSM272154,-1
GSM272153,-1
GSM272152,-1
GSM272151,-1
GSM272150,-1
GSM272159,-1
GSM272158,-1
GSM612267,-1
GSM612265,-1
GSM612264,-1
GSM361338,0
GSM361339,0
GSM361334,0
GSM361335,0
GSM361336,0
GSM361337,0
GSM361330,0
GSM361331,0
GSM361332,0
GSM361333,0
GSM494255,1
GSM628050,-1
GSM628052,-1
GSM159133,0
GSM159132,0
GSM159131,0
GSM159130,0
GSM159137,0
GSM159136,0
GSM159135,0
GSM159134,0
GSM159139,0
GSM159138,0
GSM651842,-1
GSM651843,-1
GSM651840,-1
GSM651841,-1
GSM651846,-1
GSM651847,-1
GSM651844,-1
GSM651845,-1
GSM651848,-1
GSM651849,-1
GSM136127,-1
GSM136126,-1
GSM494601,-1
GSM494600,-1
GSM494603,-1
GSM494602,-1
GSM494605,-1
GSM494604,-1
GSM136129,-1
GSM136128,-1
GSM387297,0
GSM230290,-1
GSM578898,-1
GSM531610,0
GSM531611,0
GSM483494,-1
GSM483495,-1
GSM483496,-1
GSM483490,-1
GSM483491,-1
GSM483492,-1
GSM483493,-1
GSM469959,-1
GSM469958,-1
GSM469957,-1
GSM531618,0
GSM531619,0
GSM730685,-1
GSM533388,-1
GSM533389,-1
GSM251110,-1
GSM359544,-1
GSM359545,-1
GSM359546,-1
GSM359547,-1
GSM359540,-1
GSM359541,-1
GSM359542,-1
GSM359543,-1
GSM359548,-1
GSM359549,-1
GSM306892,-1
GSM306890,-1
GSM306897,-1
GSM306894,-1
GSM306898,-1
GSM306899,-1
GSM575643,-1
GSM575642,-1
GSM472078,-1
GSM472079,-1
GSM575647,-1
GSM575646,-1
GSM575644,-1
GSM472072,-1
GSM472073,-1
GSM472070,-1
GSM472071,-1
GSM472076,-1
GSM472077,-1
GSM472075,-1
GSM475809,-1
GSM475800,-1
GSM475807,-1
GSM132718,-1
GSM132719,-1
GSM132714,-1
GSM132715,-1
GSM132716,-1
GSM132717,-1
GSM726235,-1
GSM187174,-1
GSM187175,-1
GSM187176,-1
GSM187177,-1
GSM187170,-1
GSM187171,-1
GSM187172,-1
GSM187173,-1
GSM187178,-1
GSM187179,-1
GSM280949,0
GSM407159,0
GSM407158,0
GSM407155,0
GSM407154,0
GSM407157,0
GSM407156,0
GSM407151,0
GSM407153,0
GSM407152,0
GSM373956,-1
GSM298798,-1
GSM494106,1
GSM494107,1
GSM494104,1
GSM494105,1
GSM494102,1
GSM494103,1
GSM494100,1
GSM494101,1
GSM494108,1
GSM494109,1
GSM202198,-1
GSM202199,-1
GSM347667,-1
GSM347665,-1
GSM347662,-1
GSM347660,-1
GSM347669,-1
GSM318138,-1
GSM318139,-1
GSM318136,-1
GSM318137,-1
GSM318134,-1
GSM318135,-1
GSM318132,-1
GSM318133,-1
GSM318130,-1
GSM318131,-1
GSM342854,-1
GSM342852,-1
GSM342853,-1
GSM387228,0
GSM342858,-1
GSM342859,-1
GSM387229,0
GSM387149,0
GSM387148,0
GSM263054,-1
GSM387146,0
GSM387145,0
GSM387144,0
GSM263050,-1
GSM263051,-1
GSM263052,-1
GSM263053,-1
GSM119678,-1
GSM119679,-1
GSM125009,-1
GSM465911,-1
GSM465910,-1
GSM187236,-1
GSM187235,-1
GSM187234,-1
GSM187233,-1
GSM187232,-1
GSM187231,-1
GSM187230,-1
GSM257790,-1
GSM257791,-1
GSM257792,-1
GSM151983,-1
GSM449243,-1
GSM449242,-1
GSM449241,-1
GSM449240,-1
GSM449247,-1
GSM449246,-1
GSM449245,-1
GSM449244,-1
GSM449249,-1
GSM449248,-1
GSM516730,-1
GSM516731,-1
GSM516739,-1
GSM352798,0
GSM352799,0
GSM352794,0
GSM352795,0
GSM352796,0
GSM352797,0
GSM352790,0
GSM352791,0
GSM352792,0
GSM352793,0
GSM531649,0
GSM531648,0
GSM531643,0
GSM262189,-1
GSM262181,-1
GSM262180,-1
GSM306919,-1
GSM306918,-1
GSM306916,-1
GSM306915,-1
GSM306914,-1
GSM306913,-1
GSM306912,-1
GSM306911,-1
GSM306910,-1
GSM624954,-1
GSM624956,-1
GSM624957,-1
GSM624950,-1
GSM624951,-1
GSM624952,-1
GSM624953,-1
GSM624958,-1
GSM624959,-1
GSM148607,-1
GSM148606,-1
GSM148605,-1
GSM148609,-1
GSM148608,-1
GSM465223,-1
GSM465222,-1
GSM465221,-1
GSM465220,-1
GSM465227,-1
GSM465226,-1
GSM465225,-1
GSM465224,-1
GSM465229,-1
GSM465228,-1
GSM516763,-1
GSM516762,-1
GSM516761,-1
GSM516760,-1
GSM516765,-1
GSM550787,-1
GSM550786,-1
GSM550785,-1
GSM550789,-1
GSM550788,-1
GSM134936,-1
GSM447178,-1
GSM134933,-1
GSM134931,-1
GSM377358,0
GSM377355,0
GSM317739,-1
GSM377357,0
GSM377356,0
GSM377351,0
GSM377350,0
GSM377353,0
GSM377352,0
GSM550819,-1
GSM550813,-1
GSM550811,-1
GSM550810,-1
GSM550817,-1
GSM550816,-1
GSM550815,-1
GSM550814,-1
GSM299095,-1
GSM299097,-1
GSM299096,-1
GSM299099,-1
GSM299098,-1
GSM446097,-1
GSM446096,-1
GSM317799,-1
GSM317798,-1
GSM446093,-1
GSM446092,-1
GSM446091,-1
GSM446090,-1
GSM317797,-1
GSM317796,-1
GSM317795,-1
GSM317794,-1
GSM503879,-1
GSM503878,-1
GSM249797,-1
GSM249796,-1
GSM249795,-1
GSM249794,-1
GSM249793,-1
GSM249792,-1
GSM249791,-1
GSM249790,-1
GSM249799,-1
GSM249798,-1
GSM257806,-1
GSM257807,-1
GSM257809,-1
GSM559635,-1
GSM159089,0
GSM159088,0
GSM159087,0
GSM159086,0
GSM159085,0
GSM159084,0
GSM159083,0
GSM159082,0
GSM159081,0
GSM159080,0
GSM352804,0
GSM352805,0
GSM352806,0
GSM352807,0
GSM352800,0
GSM352801,0
GSM352802,0
GSM352803,0
GSM559633,-1
GSM352808,0
GSM352809,0
GSM693840,-1
GSM693841,-1
GSM693842,-1
GSM693843,-1
GSM703789,-1
GSM703788,-1
GSM531660,0
GSM124995,-1
GSM124994,-1
GSM258562,-1
GSM258563,-1
GSM258560,-1
GSM258561,-1
GSM258566,-1
GSM258567,-1
GSM258564,-1
GSM258565,-1
GSM258568,-1
GSM258569,-1
GSM575652,-1
GSM472044,-1
GSM531662,0
GSM158938,0
GSM158939,0
GSM624852,-1
GSM158930,0
GSM158931,0
GSM158932,0
GSM158934,0
GSM158935,0
GSM158936,0
GSM158937,0
GSM572802,-1
GSM95476,-1
GSM95477,-1
GSM95474,-1
GSM95475,-1
GSM388610,-1
GSM388611,-1
GSM95478,-1
GSM95479,-1
GSM388619,-1
GSM446049,-1
GSM446047,-1
GSM488037,-1
GSM488036,-1
GSM488035,-1
GSM488034,-1
GSM488033,-1
GSM488032,-1
GSM488031,-1
GSM488030,-1
GSM445920,-1
GSM488039,-1
GSM488038,-1
GSM555986,-1
GSM445921,-1
GSM555983,-1
GSM483414,-1
GSM483415,-1
GSM483416,-1
GSM483417,-1
GSM483410,-1
GSM483411,-1
GSM483412,-1
GSM483413,-1
GSM483418,-1
GSM483419,-1
GSM275989,-1
GSM275988,-1
GSM275981,-1
GSM275980,-1
GSM275983,-1
GSM275982,-1
GSM275985,-1
GSM275984,-1
GSM275987,-1
GSM275986,-1
GSM342657,-1
GSM342652,-1
GSM342653,-1
GSM726229,-1
GSM726228,-1
GSM342658,-1
GSM342659,-1
GSM531668,0
GSM97830,-1
GSM97831,-1
GSM97832,-1
GSM97833,-1
GSM97834,-1
GSM97835,-1
GSM97836,-1
GSM97837,-1
GSM381339,-1
GSM340519,-1
GSM340518,-1
GSM340511,-1
GSM340510,-1
GSM340513,-1
GSM340512,-1
GSM340515,-1
GSM340514,-1
GSM340517,-1
GSM340516,-1
GSM483357,-1
GSM483356,-1
GSM483355,-1
GSM483354,-1
GSM483353,-1
GSM483352,-1
GSM483351,-1
GSM483350,-1
GSM447250,-1
GSM447251,-1
GSM543327,-1
GSM543326,-1
GSM730682,-1
GSM730683,-1
GSM730680,-1
GSM730681,-1
GSM449159,-1
GSM449158,-1
GSM449157,-1
GSM449156,-1
GSM449155,-1
GSM449154,-1
GSM449153,-1
GSM449152,-1
GSM449151,-1
GSM449150,-1
GSM730684,-1
GSM358008,-1
GSM358009,-1
GSM358006,-1
GSM358007,-1
GSM358004,-1
GSM358005,-1
GSM358003,-1
GSM280332,-1
GSM280333,-1
GSM280331,-1
GSM280336,-1
GSM280337,-1
GSM280334,-1
GSM280335,-1
GSM280338,-1
GSM280339,-1
GSM306216,-1
GSM306217,-1
GSM188669,-1
GSM188668,-1
GSM188663,-1
GSM188662,-1
GSM188665,-1
GSM188664,-1
GSM188667,-1
GSM188666,-1
GSM258069,-1
GSM258062,-1
GSM258061,-1
GSM258060,-1
GSM158749,0
GSM158748,0
GSM158743,0
GSM158742,0
GSM158741,0
GSM158740,0
GSM158747,0
GSM158746,0
GSM387089,0
GSM494188,1
GSM494189,1
GSM494186,1
GSM494187,1
GSM494184,1
GSM494185,1
GSM494182,1
GSM494180,1
GSM494181,1
GSM249856,-1
GSM249857,-1
GSM249850,-1
GSM249858,-1
GSM249859,-1
GSM700591,1
GSM700590,1
GSM700592,1
GSM388146,-1
GSM388147,-1
GSM388144,-1
GSM388145,-1
GSM388142,-1
GSM388143,-1
GSM388140,-1
GSM388141,-1
GSM388148,-1
GSM388149,-1
GSM230393,-1
GSM372807,-1
GSM372804,-1
GSM372805,-1
GSM230397,-1
GSM372803,-1
GSM230395,-1
GSM372801,-1
GSM230399,-1
GSM230398,-1
GSM372808,-1
GSM372809,-1
GSM455123,-1
GSM455122,-1
GSM455121,-1
GSM455120,-1
GSM455126,-1
GSM455125,-1
GSM455124,-1
GSM386236,0
GSM386237,0
GSM386234,0
GSM386235,0
GSM386232,0
GSM386230,0
GSM386238,0
GSM386239,0
GSM300262,-1
GSM300261,-1
GSM300267,-1
GSM300268,-1
GSM400177,-1
GSM272229,-1
GSM272228,-1
GSM272221,-1
GSM272220,-1
GSM272223,-1
GSM272222,-1
GSM272225,-1
GSM272224,-1
GSM272227,-1
GSM272226,-1
GSM384865,-1
GSM384864,-1
GSM654654,-1
GSM384861,-1
GSM384860,-1
GSM384863,-1
GSM384862,-1
GSM342751,-1
GSM654657,-1
GSM390158,-1
GSM390159,-1
GSM390153,-1
GSM390154,-1
GSM390155,-1
GSM390156,-1
GSM390157,-1
GSM654651,-1
GSM475740,-1
GSM475743,-1
GSM475742,-1
GSM475745,-1
GSM475746,-1
GSM475749,-1
GSM447613,1
GSM533887,-1
GSM447610,1
GSM447611,1
GSM25808,-1
GSM25809,-1
GSM25801,-1
GSM25802,-1
GSM25803,-1
GSM25804,-1
GSM25805,-1
GSM25806,-1
GSM25807,-1
GSM280967,0
GSM280966,0
GSM280965,0
GSM280964,0
GSM280963,-1
GSM280962,-1
GSM553465,0
GSM465933,-1
GSM465932,-1
GSM465931,-1
GSM465930,-1
GSM465937,-1
GSM465936,-1
GSM465935,-1
GSM465934,-1
GSM465939,-1
GSM465938,-1
GSM531636,0
GSM531637,0
GSM707909,-1
GSM523257,-1
GSM523256,-1
GSM523255,-1
GSM523254,-1
GSM523253,-1
GSM531635,0
GSM523252,-1
GSM523251,-1
GSM523250,-1
GSM429911,-1
GSM550893,-1
GSM550892,-1
GSM550891,-1
GSM550890,-1
GSM550897,-1
GSM550896,-1
GSM550895,-1
GSM550894,-1
GSM550899,-1
GSM550898,-1
GSM480454,-1
GSM173690,-1
GSM173691,-1
GSM159007,0
GSM159006,0
GSM159005,0
GSM159004,0
GSM159003,0
GSM159002,0
GSM159001,0
GSM159000,0
GSM159009,0
GSM159008,0
GSM249951,-1
GSM249950,-1
GSM249953,-1
GSM249955,-1
GSM249954,-1
GSM249957,-1
GSM249956,-1
GSM249959,-1
GSM249958,-1
GSM270784,-1
GSM270785,-1
GSM270786,-1
GSM270787,-1
GSM270781,-1
GSM270782,-1
GSM270783,-1
GSM122529,-1
GSM270788,-1
GSM270789,-1
GSM272926,-1
GSM272927,-1
GSM272924,-1
GSM272925,-1
GSM272923,-1
GSM272928,-1
GSM272929,-1
GSM397638,-1
GSM397639,-1
GSM397634,-1
GSM397635,-1
GSM397636,-1
GSM397637,-1
GSM397630,-1
GSM397631,-1
GSM397632,-1
GSM397633,-1
GSM60591,-1
GSM97882,-1
GSM251208,-1
GSM251209,-1
GSM251200,-1
GSM251207,-1
GSM387226,0
GSM60589,-1
GSM60592,-1
GSM97948,-1
GSM97949,-1
GSM97944,-1
GSM97945,-1
GSM97946,-1
GSM97947,-1
GSM97940,-1
GSM97941,-1
GSM97942,-1
GSM97943,-1
GSM494573,-1
GSM494572,-1
GSM494571,-1
GSM494570,-1
GSM494577,-1
GSM494576,-1
GSM494575,-1
GSM494574,-1
GSM494579,-1
GSM60595,-1
GSM550910,-1
GSM523323,-1
GSM523322,-1
GSM523321,-1
GSM523320,-1
GSM523327,-1
GSM523326,-1
GSM523325,-1
GSM523324,-1
GSM523329,-1
GSM523328,-1
GSM281869,-1
GSM281861,-1
GSM281862,-1
GSM281865,-1
GSM281866,-1
GSM553467,0
GSM553466,0
GSM553464,0
GSM452726,-1
GSM489344,-1
GSM489345,-1
GSM489342,-1
GSM489343,-1
GSM489340,-1
GSM489341,-1
GSM494608,-1
GSM491248,-1
GSM491249,-1
GSM491242,-1
GSM491243,-1
GSM491240,-1
GSM491241,-1
GSM491246,-1
GSM491247,-1
GSM491244,-1
GSM491245,-1
GSM452184,-1
GSM452185,-1
GSM452186,-1
GSM452188,-1
GSM452189,-1
GSM487999,-1
GSM487998,-1
GSM487991,-1
GSM487990,-1
GSM487993,-1
GSM487992,-1
GSM487995,-1
GSM487994,-1
GSM487997,-1
GSM487996,-1
GSM261328,-1
GSM261329,-1
GSM494038,1
GSM494039,1
GSM261320,-1
GSM261321,-1
GSM261322,-1
GSM261323,-1
GSM261324,-1
GSM261325,-1
GSM261326,-1
GSM261327,-1
GSM609038,-1
GSM516804,-1
GSM516805,-1
GSM516802,-1
GSM272298,-1
GSM272299,-1
GSM400762,0
GSM125039,-1
GSM125038,-1
GSM125035,-1
GSM125034,-1
GSM125037,-1
GSM125036,-1
GSM125031,-1
GSM125030,-1
GSM125033,-1
GSM125032,-1
GSM400769,0
GSM400768,0
GSM431161,-1
GSM431160,-1
GSM431162,-1
GSM445948,-1
GSM445949,-1
GSM85491,-1
GSM85490,-1
GSM85493,-1
GSM85492,-1
GSM545663,-1
GSM358628,-1
GSM158879,0
GSM158878,0
GSM158875,0
GSM158874,0
GSM158877,0
GSM158876,0
GSM158871,0
GSM158870,0
GSM158873,0
GSM158872,0
GSM575690,-1
GSM575691,-1
GSM575692,-1
GSM575693,-1
GSM575694,-1
GSM575695,-1
GSM575696,-1
GSM575697,-1
GSM575698,-1
GSM575699,-1
GSM281289,-1
GSM281288,-1
GSM281281,-1
GSM281280,-1
GSM281283,-1
GSM281282,-1
GSM281285,-1
GSM281284,-1
GSM281287,-1
GSM281286,-1
GSM468323,-1
GSM468322,-1
GSM682033,-1
GSM682032,-1
GSM682031,-1
GSM682030,-1
GSM467029,-1
GSM467028,-1
GSM467027,-1
GSM467026,-1
GSM467025,-1
GSM467024,-1
GSM411663,-1
GSM322269,-1
GSM322268,-1
GSM317800,-1
GSM472148,-1
GSM472149,-1
GSM472146,-1
GSM472147,-1
GSM472144,-1
GSM472142,-1
GSM472143,-1
GSM407188,0
GSM407189,0
GSM472140,-1
GSM407182,0
GSM407183,0
GSM407180,0
GSM407181,0
GSM407186,0
GSM407187,0
GSM407184,0
GSM407185,0
GSM407230,0
GSM407231,0
GSM407232,0
GSM407233,0
GSM407234,0
GSM407235,0
GSM407236,0
GSM407237,0
GSM407238,0
GSM407239,0
GSM257978,-1
GSM257979,-1
GSM257975,-1
GSM187220,-1
GSM261159,-1
GSM261158,-1
GSM187221,-1
GSM261153,-1
GSM261152,-1
GSM261151,-1
GSM261150,-1
GSM261157,-1
GSM261156,-1
GSM261155,-1
GSM261154,-1
GSM187223,-1
GSM381277,-1
GSM381276,-1
GSM187226,-1
GSM187227,-1
GSM333452,-1
GSM333451,-1
GSM333454,-1
GSM333455,-1
GSM674838,-1
GSM674839,-1
GSM674836,-1
GSM674837,-1
GSM674835,-1
GSM372262,-1
GSM372263,-1
GSM372260,-1
GSM372261,-1
GSM301589,-1
GSM301588,-1
GSM300182,-1
GSM300181,-1
GSM300186,-1
GSM300187,-1
GSM300185,-1
GSM300189,-1
GSM449290,-1
GSM449291,-1
GSM449292,-1
GSM449293,-1
GSM449294,-1
GSM449295,-1
GSM449296,-1
GSM449297,-1
GSM449298,-1
GSM449299,-1
GSM523300,-1
GSM422963,-1
GSM422965,-1
GSM422967,-1
GSM281638,-1
GSM281639,-1
GSM281634,-1
GSM281635,-1
GSM281636,-1
GSM281637,-1
GSM281632,-1
GSM281633,-1
GSM428930,-1
GSM428931,-1
GSM428932,-1
GSM428933,-1
GSM428934,-1
GSM428935,-1
GSM428936,-1
GSM428937,-1
GSM428938,-1
GSM428939,-1
GSM466947,-1
GSM466949,-1
GSM466948,-1
GSM18426,-1
GSM466239,-1
GSM466238,-1
GSM466231,-1
GSM466230,-1
GSM466233,-1
GSM466235,-1
GSM466234,-1
GSM466237,-1
GSM466236,-1
GSM388595,-1
GSM388594,-1
GSM388597,-1
GSM388596,-1
GSM388591,-1
GSM388590,-1
GSM388593,-1
GSM388592,-1
GSM388599,-1
GSM388598,-1
GSM388629,-1
GSM388628,-1
GSM388623,-1
GSM388622,-1
GSM388621,-1
GSM388620,-1
GSM388627,-1
GSM388626,-1
GSM388625,-1
GSM388624,-1
GSM407096,0
GSM407097,0
GSM272193,-1
GSM272197,-1
GSM60928,-1
GSM60929,-1
GSM60924,-1
GSM60926,-1
GSM60927,-1
GSM276049,-1
GSM276048,-1
GSM276045,-1
GSM276044,-1
GSM276047,-1
GSM276046,-1
GSM276041,-1
GSM276040,-1
GSM276043,-1
GSM276042,-1
GSM450698,0
GSM450699,0
GSM450692,0
GSM450693,0
GSM450690,0
GSM450691,0
GSM450696,0
GSM450697,0
GSM450694,0
GSM450695,0
GSM340498,-1
GSM340499,-1
GSM340494,-1
GSM340495,-1
GSM340496,-1
GSM340497,-1
GSM340490,-1
GSM340491,-1
GSM340492,-1
GSM340493,-1
GSM449252,-1
GSM449253,-1
GSM475764,-1
GSM726071,-1
GSM447627,1
GSM447626,1
GSM447625,1
GSM447624,1
GSM447623,1
GSM447622,1
GSM447621,1
GSM447620,1
GSM447629,1
GSM447628,1
GSM537193,-1
GSM537195,-1
GSM537194,-1
GSM475663,-1
GSM475660,-1
GSM475666,-1
GSM475667,-1
GSM475665,-1
GSM475669,-1
GSM281038,-1
GSM281039,-1
GSM281032,-1
GSM281033,-1
GSM281030,-1
GSM281031,-1
GSM651833,-1
GSM651832,-1
GSM280848,-1
GSM280849,-1
GSM280842,-1
GSM280843,-1
GSM231617,-1
GSM336350,-1
GSM231616,-1
GSM286873,-1
GSM286872,-1
GSM286871,-1
GSM286870,-1
GSM286877,-1
GSM286876,-1
GSM286875,-1
GSM286874,-1
GSM286879,-1
GSM286878,-1
GSM272953,-1
GSM231619,-1
GSM231618,-1
GSM531659,0
GSM366065,-1
GSM366064,-1
GSM366067,-1
GSM366066,-1
GSM366061,-1
GSM366060,-1
GSM366063,-1
GSM366062,-1
GSM366069,-1
GSM366068,-1
GSM410784,-1
GSM410785,-1
GSM410786,-1
GSM410787,-1
GSM410780,-1
GSM410781,-1
GSM410782,-1
GSM410783,-1
GSM410788,-1
GSM410789,-1
GSM662666,-1
GSM662667,-1
GSM662660,-1
GSM662661,-1
GSM662662,-1
GSM662663,-1
GSM662668,-1
GSM272188,-1
GSM272189,-1
GSM272184,-1
GSM272185,-1
GSM272186,-1
GSM272187,-1
GSM272180,-1
GSM272181,-1
GSM272182,-1
GSM272183,-1
GSM124997,-1
GSM124996,-1
GSM523837,-1
GSM158989,0
GSM158988,0
GSM158980,0
GSM158983,0
GSM158982,0
GSM158985,0
GSM158984,0
GSM158987,0
GSM158986,0
GSM159168,0
GSM202208,-1
GSM202209,-1
GSM202204,-1
GSM202205,-1
GSM159162,0
GSM159163,0
GSM159164,0
GSM202201,-1
GSM202202,-1
GSM202203,-1
GSM578907,-1
GSM578906,-1
GSM578905,-1
GSM578904,-1
GSM578903,-1
GSM578902,-1
GSM578900,-1
GSM262163,-1
GSM262162,-1
